empleado_identificacion,valor_analogico,voltaje,alcohol_ppm,fecha
EMP001,143,0.7,27.95,2025-11-07 16:07:45
EMP024,137,0.67,24.05,2025-11-07 16:07:50
EMP092,408,1.99,200.22,2025-11-07 16:08:15
EMP040,172,0.84,46.8,2025-11-07 16:08:33
EMP090,133,0.65,21.45,2025-11-07 16:08:53
EMP084,113,0.55,8.45,2025-11-07 16:08:58
EMP008,120,0.59,13.0,2025-11-07 16:09:04
EMP092,117,0.57,11.05,2025-11-07 16:10:01
EMP020,115,0.56,9.75,2025-11-07 16:10:18
EMP078,127,0.62,17.55,2025-11-07 16:10:49
EMP061,142,0.69,27.3,2025-11-07 16:10:55
EMP055,209,1.02,70.86,2025-11-07 16:11:13
EMP057,123,0.6,14.95,2025-11-07 16:11:14
EMP055,138,0.67,24.7,2025-11-07 16:11:17
EMP070,106,0.52,3.9,2025-11-07 16:11:35
EMP044,147,0.72,30.55,2025-11-07 16:12:35
EMP083,138,0.67,24.7,2025-11-07 16:12:52
EMP047,113,0.55,8.45,2025-11-07 16:13:00
EMP035,208,1.02,70.21,2025-11-07 16:13:23
EMP007,108,0.53,5.2,2025-11-07 16:15:43
EMP093,140,0.68,26.0,2025-11-07 16:16:06
EMP025,128,0.63,18.2,2025-11-07 16:16:37
EMP073,127,0.62,17.55,2025-11-07 16:17:32
EMP023,139,0.68,25.35,2025-11-07 16:17:41
EMP024,131,0.64,20.15,2025-11-07 16:17:56
EMP043,134,0.65,22.1,2025-11-07 16:18:35
EMP037,150,0.73,32.5,2025-11-07 16:18:39
EMP013,130,0.64,19.5,2025-11-07 16:18:50
EMP022,147,0.72,30.55,2025-11-07 16:19:09
EMP051,132,0.65,20.8,2025-11-07 16:19:29
EMP080,140,0.68,26.0,2025-11-07 16:19:47
EMP027,147,0.72,30.55,2025-11-07 16:19:51
EMP002,128,0.63,18.2,2025-11-07 16:19:56
EMP023,130,0.64,19.5,2025-11-07 16:20:20
EMP076,142,0.69,27.3,2025-11-07 16:20:28
EMP052,101,0.49,0.65,2025-11-07 16:22:05
EMP004,117,0.57,11.05,2025-11-07 16:22:16
EMP016,117,0.57,11.05,2025-11-07 16:22:21
EMP016,134,0.65,22.1,2025-11-07 16:22:41
EMP083,124,0.61,15.6,2025-11-07 16:23:18
EMP009,116,0.57,10.4,2025-11-07 16:23:19
EMP072,124,0.61,15.6,2025-11-07 16:23:28
EMP009,146,0.71,29.9,2025-11-07 16:23:36
EMP062,111,0.54,7.15,2025-11-07 16:23:58
EMP006,148,0.72,31.2,2025-11-07 16:24:20
EMP070,103,0.5,1.95,2025-11-07 16:25:29
EMP026,148,0.72,31.2,2025-11-07 16:25:31
EMP027,147,0.72,30.55,2025-11-07 16:25:54
EMP070,119,0.58,12.35,2025-11-07 16:26:03
EMP087,124,0.61,15.6,2025-11-07 16:26:05
EMP074,139,0.68,25.35,2025-11-07 16:26:16
EMP007,101,0.49,0.65,2025-11-07 16:26:27
EMP004,114,0.56,9.1,2025-11-07 16:26:58
EMP052,107,0.52,4.55,2025-11-07 16:27:15
EMP092,108,0.53,5.2,2025-11-07 16:27:35
EMP025,121,0.59,13.65,2025-11-07 16:27:51
EMP041,149,0.73,31.85,2025-11-07 16:28:22
EMP029,143,0.7,27.95,2025-11-07 16:28:52
EMP067,111,0.54,7.15,2025-11-07 16:29:07
EMP070,122,0.6,14.3,2025-11-07 16:29:27
EMP069,133,0.65,21.45,2025-11-07 16:29:58
EMP025,138,0.67,24.7,2025-11-07 16:30:51
EMP035,121,0.59,13.65,2025-11-07 16:30:59
EMP065,128,0.63,18.2,2025-11-07 16:31:06
EMP031,100,0.49,0.0,2025-11-07 16:31:23
EMP069,132,0.65,20.8,2025-11-07 16:31:37
EMP077,176,0.86,49.4,2025-11-07 16:31:56
EMP077,224,1.09,80.61,2025-11-07 16:32:40
EMP097,100,0.49,0.0,2025-11-07 16:33:20
EMP006,106,0.52,3.9,2025-11-07 16:33:41
EMP003,111,0.54,7.15,2025-11-07 16:33:41
EMP096,203,0.99,66.96,2025-11-07 16:33:53
EMP092,114,0.56,9.1,2025-11-07 16:34:26
EMP072,144,0.7,28.6,2025-11-07 16:34:52
EMP083,132,0.65,20.8,2025-11-07 16:35:53
EMP011,148,0.72,31.2,2025-11-07 16:36:14
EMP053,148,0.72,31.2,2025-11-07 16:36:24
EMP034,154,0.75,35.1,2025-11-07 16:36:26
EMP005,115,0.56,9.75,2025-11-07 16:36:55
EMP013,125,0.61,16.25,2025-11-07 16:37:22
EMP040,126,0.62,16.9,2025-11-07 16:37:25
EMP092,129,0.63,18.85,2025-11-07 16:37:43
EMP067,143,0.7,27.95,2025-11-07 16:38:02
EMP080,150,0.73,32.5,2025-11-07 16:38:08
EMP058,100,0.49,0.0,2025-11-07 16:38:35
EMP096,128,0.63,18.2,2025-11-07 16:38:51
EMP066,129,0.63,18.85,2025-11-07 16:39:08
EMP007,147,0.72,30.55,2025-11-07 16:39:15
EMP044,102,0.5,1.3,2025-11-07 16:39:32
EMP036,116,0.57,10.4,2025-11-07 16:39:39
EMP033,113,0.55,8.45,2025-11-07 16:40:45
EMP056,103,0.5,1.95,2025-11-07 16:40:46
EMP088,404,1.97,197.62,2025-11-07 16:40:51
EMP022,221,1.08,78.66,2025-11-07 16:41:03
EMP054,144,0.7,28.6,2025-11-07 16:41:13
EMP007,144,0.7,28.6,2025-11-07 16:41:21
EMP031,119,0.58,12.35,2025-11-07 16:41:43
EMP033,132,0.65,20.8,2025-11-07 16:42:07
EMP075,148,0.72,31.2,2025-11-07 16:42:18
EMP024,126,0.62,16.9,2025-11-07 16:43:00
EMP094,136,0.66,23.4,2025-11-07 16:43:32
EMP098,127,0.62,17.55,2025-11-07 16:44:01
EMP057,147,0.72,30.55,2025-11-07 16:44:01
EMP039,117,0.57,11.05,2025-11-07 16:44:50
EMP092,107,0.52,4.55,2025-11-07 16:45:02
EMP072,341,1.67,156.66,2025-11-07 16:45:12
EMP096,139,0.68,25.35,2025-11-07 16:45:27
EMP018,143,0.7,27.95,2025-11-07 16:46:02
EMP084,167,0.82,43.55,2025-11-07 16:46:54
EMP031,142,0.69,27.3,2025-11-07 16:47:59
EMP093,114,0.56,9.1,2025-11-07 16:48:01
EMP017,102,0.5,1.3,2025-11-07 16:48:08
EMP053,149,0.73,31.85,2025-11-07 16:48:11
EMP093,130,0.64,19.5,2025-11-07 16:48:41
EMP083,199,0.97,64.36,2025-11-07 16:49:06
EMP098,135,0.66,22.75,2025-11-07 16:49:31
EMP079,102,0.5,1.3,2025-11-07 16:50:29
EMP015,144,0.7,28.6,2025-11-07 16:51:02
EMP070,131,0.64,20.15,2025-11-07 16:51:02
EMP043,150,0.73,32.5,2025-11-07 16:51:24
EMP080,195,0.95,61.76,2025-11-07 16:51:56
EMP099,357,1.74,167.06,2025-11-07 16:51:58
EMP059,138,0.67,24.7,2025-11-07 16:52:45
EMP009,136,0.66,23.4,2025-11-07 16:52:53
EMP072,104,0.51,2.6,2025-11-07 16:53:15
EMP020,105,0.51,3.25,2025-11-07 16:53:21
EMP081,109,0.53,5.85,2025-11-07 16:53:39
EMP097,129,0.63,18.85,2025-11-07 16:53:41
EMP055,104,0.51,2.6,2025-11-07 16:53:42
EMP003,110,0.54,6.5,2025-11-07 16:54:01
EMP085,122,0.6,14.3,2025-11-07 16:54:38
EMP005,109,0.53,5.85,2025-11-07 16:54:59
EMP092,107,0.52,4.55,2025-11-07 16:55:19
EMP084,109,0.53,5.85,2025-11-07 16:55:39
EMP090,115,0.56,9.75,2025-11-07 16:56:25
EMP021,102,0.5,1.3,2025-11-07 16:57:09
EMP088,147,0.72,30.55,2025-11-07 16:57:11
EMP093,124,0.61,15.6,2025-11-07 16:57:17
EMP023,130,0.64,19.5,2025-11-07 16:57:39
EMP098,100,0.49,0.0,2025-11-07 16:57:42
EMP013,138,0.67,24.7,2025-11-07 16:58:41
EMP007,149,0.73,31.85,2025-11-07 16:58:50
EMP015,123,0.6,14.95,2025-11-07 16:58:54
EMP036,106,0.52,3.9,2025-11-07 16:59:52
EMP061,130,0.64,19.5,2025-11-07 17:00:31
EMP072,108,0.53,5.2,2025-11-07 17:00:33
EMP048,118,0.58,11.7,2025-11-07 17:01:22
EMP073,104,0.51,2.6,2025-11-07 17:01:37
EMP013,115,0.56,9.75,2025-11-07 17:04:02
EMP036,126,0.62,16.9,2025-11-07 17:04:49
EMP100,123,0.6,14.95,2025-11-07 17:05:57
EMP029,109,0.53,5.85,2025-11-07 17:06:12
EMP020,135,0.66,22.75,2025-11-07 17:06:25
EMP037,109,0.53,5.85,2025-11-07 17:06:37
EMP096,103,0.5,1.95,2025-11-07 17:06:42
EMP052,126,0.62,16.9,2025-11-07 17:06:51
EMP075,204,1.0,67.61,2025-11-07 17:06:55
EMP031,104,0.51,2.6,2025-11-07 17:07:12
EMP016,131,0.64,20.15,2025-11-07 17:07:30
EMP081,123,0.6,14.95,2025-11-07 17:07:53
EMP030,129,0.63,18.85,2025-11-07 17:08:44
EMP098,127,0.62,17.55,2025-11-07 17:11:00
EMP099,142,0.69,27.3,2025-11-07 17:11:02
EMP031,125,0.61,16.25,2025-11-07 17:11:18
EMP006,108,0.53,5.2,2025-11-07 17:11:57
EMP099,137,0.67,24.05,2025-11-07 17:12:01
EMP083,101,0.49,0.65,2025-11-07 17:12:24
EMP027,130,0.64,19.5,2025-11-07 17:12:26
EMP066,113,0.55,8.45,2025-11-07 17:12:37
EMP044,133,0.65,21.45,2025-11-07 17:12:45
EMP033,150,0.73,32.5,2025-11-07 17:12:54
EMP058,107,0.52,4.55,2025-11-07 17:12:55
EMP075,110,0.54,6.5,2025-11-07 17:14:32
EMP087,248,1.21,96.21,2025-11-07 17:15:10
EMP067,131,0.64,20.15,2025-11-07 17:15:30
EMP099,120,0.59,13.0,2025-11-07 17:15:33
EMP082,124,0.61,15.6,2025-11-07 17:15:39
EMP031,131,0.64,20.15,2025-11-07 17:15:48
EMP081,108,0.53,5.2,2025-11-07 17:17:00
EMP065,132,0.65,20.8,2025-11-07 17:17:09
EMP013,130,0.64,19.5,2025-11-07 17:17:13
EMP061,108,0.53,5.2,2025-11-07 17:17:43
EMP020,113,0.55,8.45,2025-11-07 17:19:10
EMP028,153,0.75,34.45,2025-11-07 17:19:30
EMP086,111,0.54,7.15,2025-11-07 17:20:13
EMP011,166,0.81,42.9,2025-11-07 17:20:34
EMP027,100,0.49,0.0,2025-11-07 17:22:51
EMP024,115,0.56,9.75,2025-11-07 17:23:46
EMP028,102,0.5,1.3,2025-11-07 17:23:55
EMP049,143,0.7,27.95,2025-11-07 17:23:57
EMP083,132,0.65,20.8,2025-11-07 17:24:08
EMP090,117,0.57,11.05,2025-11-07 17:24:23
EMP086,116,0.57,10.4,2025-11-07 17:24:57
EMP100,112,0.55,7.8,2025-11-07 17:25:01
EMP035,120,0.59,13.0,2025-11-07 17:25:11
EMP038,144,0.7,28.6,2025-11-07 17:25:35
EMP098,132,0.65,20.8,2025-11-07 17:25:53
EMP073,149,0.73,31.85,2025-11-07 17:25:58
EMP037,128,0.63,18.2,2025-11-07 17:26:12
EMP077,141,0.69,26.65,2025-11-07 17:26:26
EMP077,124,0.61,15.6,2025-11-07 17:26:34
EMP074,116,0.57,10.4,2025-11-07 17:27:36
EMP071,205,1.0,68.26,2025-11-07 17:27:52
EMP095,132,0.65,20.8,2025-11-07 17:27:55
EMP004,111,0.54,7.15,2025-11-07 17:29:03
EMP078,106,0.52,3.9,2025-11-07 17:29:20
EMP071,145,0.71,29.25,2025-11-07 17:29:54
EMP004,105,0.51,3.25,2025-11-07 17:30:03
EMP054,150,0.73,32.5,2025-11-07 17:30:50
EMP058,120,0.59,13.0,2025-11-07 17:30:57
EMP059,123,0.6,14.95,2025-11-07 17:31:04
EMP018,121,0.59,13.65,2025-11-07 17:31:13
EMP034,236,1.15,88.41,2025-11-07 17:31:17
EMP060,114,0.56,9.1,2025-11-07 17:31:38
EMP098,106,0.52,3.9,2025-11-07 17:31:50
EMP077,108,0.53,5.2,2025-11-07 17:31:57
EMP047,115,0.56,9.75,2025-11-07 17:32:13
EMP042,125,0.61,16.25,2025-11-07 17:32:26
EMP003,143,0.7,27.95,2025-11-07 17:32:33
EMP010,132,0.65,20.8,2025-11-07 17:33:58
EMP058,132,0.65,20.8,2025-11-07 17:34:24
EMP024,136,0.66,23.4,2025-11-07 17:35:35
EMP010,119,0.58,12.35,2025-11-07 17:35:59
EMP065,114,0.56,9.1,2025-11-07 17:36:06
EMP038,136,0.66,23.4,2025-11-07 17:36:07
EMP006,124,0.61,15.6,2025-11-07 17:36:20
EMP073,142,0.69,27.3,2025-11-07 17:36:45
EMP024,124,0.61,15.6,2025-11-07 17:37:22
EMP029,146,0.71,29.9,2025-11-07 17:38:04
EMP028,208,1.02,70.21,2025-11-07 17:38:25
EMP088,127,0.62,17.55,2025-11-07 17:38:53
EMP070,123,0.6,14.95,2025-11-07 17:39:38
EMP029,108,0.53,5.2,2025-11-07 17:40:08
EMP012,125,0.61,16.25,2025-11-07 17:40:09
EMP017,139,0.68,25.35,2025-11-07 17:40:12
EMP046,142,0.69,27.3,2025-11-07 17:40:14
EMP024,135,0.66,22.75,2025-11-07 17:40:34
EMP088,119,0.58,12.35,2025-11-07 17:40:39
EMP093,111,0.54,7.15,2025-11-07 17:40:40
EMP007,138,0.67,24.7,2025-11-07 17:40:46
EMP083,146,0.71,29.9,2025-11-07 17:40:47
EMP015,113,0.55,8.45,2025-11-07 17:41:40
EMP079,121,0.59,13.65,2025-11-07 17:41:47
EMP013,103,0.5,1.95,2025-11-07 17:41:47
EMP068,606,2.96,328.93,2025-11-07 17:42:23
EMP100,761,3.72,429.69,2025-11-07 17:42:50
EMP088,134,0.65,22.1,2025-11-07 17:42:51
EMP058,124,0.61,15.6,2025-11-07 17:43:22
EMP044,130,0.64,19.5,2025-11-07 17:43:54
EMP046,148,0.72,31.2,2025-11-07 17:43:54
EMP088,120,0.59,13.0,2025-11-07 17:44:29
EMP047,139,0.68,25.35,2025-11-07 17:44:33
EMP032,108,0.53,5.2,2025-11-07 17:45:04
EMP047,133,0.65,21.45,2025-11-07 17:45:05
EMP089,137,0.67,24.05,2025-11-07 17:45:19
EMP081,154,0.75,35.1,2025-11-07 17:45:34
EMP018,122,0.6,14.3,2025-11-07 17:46:29
EMP072,120,0.59,13.0,2025-11-07 17:46:59
EMP024,148,0.72,31.2,2025-11-07 17:47:16
EMP056,255,1.25,100.76,2025-11-07 17:47:48
EMP073,133,0.65,21.45,2025-11-07 17:48:39
EMP003,138,0.67,24.7,2025-11-07 17:48:48
EMP080,144,0.7,28.6,2025-11-07 17:49:29
EMP100,112,0.55,7.8,2025-11-07 17:50:46
EMP097,123,0.6,14.95,2025-11-07 17:50:48
EMP011,143,0.7,27.95,2025-11-07 17:51:02
EMP071,117,0.57,11.05,2025-11-07 17:51:02
EMP093,122,0.6,14.3,2025-11-07 17:51:16
EMP019,128,0.63,18.2,2025-11-07 17:52:05
EMP063,150,0.73,32.5,2025-11-07 17:52:37
EMP092,118,0.58,11.7,2025-11-07 17:53:05
EMP009,148,0.72,31.2,2025-11-07 17:53:41
EMP033,192,0.94,59.8,2025-11-07 17:53:44
EMP055,127,0.62,17.55,2025-11-07 17:55:19
EMP027,102,0.5,1.3,2025-11-07 17:55:43
EMP083,133,0.65,21.45,2025-11-07 17:56:26
EMP100,115,0.56,9.75,2025-11-07 17:56:37
EMP086,148,0.72,31.2,2025-11-07 17:57:01
EMP018,119,0.58,12.35,2025-11-07 17:57:19
EMP035,374,1.83,178.11,2025-11-07 17:57:43
EMP012,130,0.64,19.5,2025-11-07 17:58:34
EMP038,108,0.53,5.2,2025-11-07 17:58:38
EMP074,142,0.69,27.3,2025-11-07 17:58:42
EMP081,143,0.7,27.95,2025-11-07 17:59:09
EMP062,133,0.65,21.45,2025-11-07 18:00:28
EMP090,146,0.71,29.9,2025-11-07 18:01:38
EMP055,143,0.7,27.95,2025-11-07 18:02:23
EMP009,106,0.52,3.9,2025-11-07 18:02:25
EMP072,125,0.61,16.25,2025-11-07 18:02:28
EMP067,116,0.57,10.4,2025-11-07 18:02:44
EMP062,122,0.6,14.3,2025-11-07 18:02:53
EMP030,136,0.66,23.4,2025-11-07 18:04:36
EMP062,112,0.55,7.8,2025-11-07 18:04:43
EMP042,119,0.58,12.35,2025-11-07 18:06:01
EMP098,752,3.68,423.84,2025-11-07 18:06:24
EMP066,143,0.7,27.95,2025-11-07 18:06:38
EMP022,136,0.66,23.4,2025-11-07 18:07:09
EMP001,106,0.52,3.9,2025-11-07 18:07:35
EMP072,111,0.54,7.15,2025-11-07 18:07:53
EMP022,103,0.5,1.95,2025-11-07 18:07:59
EMP026,102,0.5,1.3,2025-11-07 18:08:04
EMP004,210,1.03,71.51,2025-11-07 18:08:12
EMP094,125,0.61,16.25,2025-11-07 18:08:56
EMP006,102,0.5,1.3,2025-11-07 18:09:13
EMP087,125,0.61,16.25,2025-11-07 18:11:24
EMP071,130,0.64,19.5,2025-11-07 18:11:28
EMP003,119,0.58,12.35,2025-11-07 18:11:40
EMP092,130,0.64,19.5,2025-11-07 18:11:58
EMP062,117,0.57,11.05,2025-11-07 18:11:58
EMP020,136,0.66,23.4,2025-11-07 18:12:28
EMP055,149,0.73,31.85,2025-11-07 18:12:38
EMP035,134,0.65,22.1,2025-11-07 18:12:48
EMP039,142,0.69,27.3,2025-11-07 18:13:21
EMP042,113,0.55,8.45,2025-11-07 18:14:26
EMP007,105,0.51,3.25,2025-11-07 18:15:11
EMP037,127,0.62,17.55,2025-11-07 18:15:23
EMP045,111,0.54,7.15,2025-11-07 18:15:57
EMP025,133,0.65,21.45,2025-11-07 18:16:13
EMP012,116,0.57,10.4,2025-11-07 18:16:16
EMP089,112,0.55,7.8,2025-11-07 18:16:28
EMP021,123,0.6,14.95,2025-11-07 18:17:42
EMP003,118,0.58,11.7,2025-11-07 18:17:57
EMP051,141,0.69,26.65,2025-11-07 18:18:20
EMP083,112,0.55,7.8,2025-11-07 18:19:22
EMP093,104,0.51,2.6,2025-11-07 18:19:53
EMP069,121,0.59,13.65,2025-11-07 18:20:09
EMP043,122,0.6,14.3,2025-11-07 18:20:31
EMP039,148,0.72,31.2,2025-11-07 18:21:55
EMP046,117,0.57,11.05,2025-11-07 18:22:33
EMP010,219,1.07,77.36,2025-11-07 18:22:58
EMP059,129,0.63,18.85,2025-11-07 18:23:17
EMP092,130,0.64,19.5,2025-11-07 18:23:24
EMP005,136,0.66,23.4,2025-11-07 18:23:25
EMP021,105,0.51,3.25,2025-11-07 18:23:28
EMP076,134,0.65,22.1,2025-11-07 18:23:37
EMP029,138,0.67,24.7,2025-11-07 18:25:17
EMP080,143,0.7,27.95,2025-11-07 18:25:22
EMP086,102,0.5,1.3,2025-11-07 18:25:25
EMP098,119,0.58,12.35,2025-11-07 18:25:27
EMP087,123,0.6,14.95,2025-11-07 18:25:31
EMP094,117,0.57,11.05,2025-11-07 18:25:34
EMP024,121,0.59,13.65,2025-11-07 18:26:04
EMP076,116,0.57,10.4,2025-11-07 18:26:36
EMP004,159,0.78,38.35,2025-11-07 18:27:23
EMP014,180,0.88,52.0,2025-11-07 18:27:33
EMP005,530,2.59,279.52,2025-11-07 18:27:54
EMP025,102,0.5,1.3,2025-11-07 18:27:57
EMP063,124,0.61,15.6,2025-11-07 18:28:14
EMP013,109,0.53,5.85,2025-11-07 18:29:26
EMP023,110,0.54,6.5,2025-11-07 18:29:36
EMP002,244,1.19,93.61,2025-11-07 18:29:41
EMP018,140,0.68,26.0,2025-11-07 18:29:48
EMP078,127,0.62,17.55,2025-11-07 18:29:50
EMP052,111,0.54,7.15,2025-11-07 18:30:05
EMP005,103,0.5,1.95,2025-11-07 18:30:12
EMP055,101,0.49,0.65,2025-11-07 18:30:20
EMP039,144,0.7,28.6,2025-11-07 18:30:27
EMP098,136,0.66,23.4,2025-11-07 18:30:43
EMP020,119,0.58,12.35,2025-11-07 18:31:40
EMP073,141,0.69,26.65,2025-11-07 18:32:38
EMP071,148,0.72,31.2,2025-11-07 18:32:44
EMP099,108,0.53,5.2,2025-11-07 18:32:48
EMP011,129,0.63,18.85,2025-11-07 18:32:53
EMP094,113,0.55,8.45,2025-11-07 18:33:14
EMP090,114,0.56,9.1,2025-11-07 18:33:58
EMP077,149,0.73,31.85,2025-11-07 18:35:06
EMP031,136,0.66,23.4,2025-11-07 18:35:17
EMP087,109,0.53,5.85,2025-11-07 18:35:30
EMP100,123,0.6,14.95,2025-11-07 18:35:54
EMP055,106,0.52,3.9,2025-11-07 18:36:00
EMP050,134,0.65,22.1,2025-11-07 18:36:00
EMP094,118,0.58,11.7,2025-11-07 18:36:54
EMP060,112,0.55,7.8,2025-11-07 18:37:02
EMP036,119,0.58,12.35,2025-11-07 18:37:04
EMP068,117,0.57,11.05,2025-11-07 18:37:25
EMP049,122,0.6,14.3,2025-11-07 18:37:35
EMP011,106,0.52,3.9,2025-11-07 18:37:45
EMP063,110,0.54,6.5,2025-11-07 18:38:32
EMP027,114,0.56,9.1,2025-11-07 18:38:55
EMP027,136,0.66,23.4,2025-11-07 18:39:04
EMP012,109,0.53,5.85,2025-11-07 18:39:28
EMP076,145,0.71,29.25,2025-11-07 18:39:36
EMP066,111,0.54,7.15,2025-11-07 18:40:18
EMP067,159,0.78,38.35,2025-11-07 18:40:42
EMP061,101,0.49,0.65,2025-11-07 18:40:54
EMP019,114,0.56,9.1,2025-11-07 18:40:58
EMP068,133,0.65,21.45,2025-11-07 18:42:24
EMP045,139,0.68,25.35,2025-11-07 18:42:34
EMP058,120,0.59,13.0,2025-11-07 18:43:20
EMP099,108,0.53,5.2,2025-11-07 18:43:33
EMP053,122,0.6,14.3,2025-11-07 18:43:37
EMP040,147,0.72,30.55,2025-11-07 18:45:34
EMP010,131,0.64,20.15,2025-11-07 18:45:42
EMP062,293,1.43,125.46,2025-11-07 18:45:51
EMP015,164,0.8,41.6,2025-11-07 18:46:04
EMP027,130,0.64,19.5,2025-11-07 18:46:35
EMP063,129,0.63,18.85,2025-11-07 18:46:45
EMP086,120,0.59,13.0,2025-11-07 18:46:58
EMP013,149,0.73,31.85,2025-11-07 18:47:12
EMP086,123,0.6,14.95,2025-11-07 18:48:46
EMP029,105,0.51,3.25,2025-11-07 18:50:22
EMP044,144,0.7,28.6,2025-11-07 18:50:41
EMP053,150,0.73,32.5,2025-11-07 18:50:43
EMP071,145,0.71,29.25,2025-11-07 18:52:49
EMP046,138,0.67,24.7,2025-11-07 18:54:26
EMP020,139,0.68,25.35,2025-11-07 18:54:43
EMP088,167,0.82,43.55,2025-11-07 18:55:07
EMP096,120,0.59,13.0,2025-11-07 18:55:13
EMP085,117,0.57,11.05,2025-11-07 18:56:26
EMP009,102,0.5,1.3,2025-11-07 18:57:00
EMP008,141,0.69,26.65,2025-11-07 18:57:15
EMP035,135,0.66,22.75,2025-11-07 18:59:14
EMP046,148,0.72,31.2,2025-11-07 18:59:21
EMP086,107,0.52,4.55,2025-11-07 18:59:23
EMP078,148,0.72,31.2,2025-11-07 18:59:38
EMP011,125,0.61,16.25,2025-11-07 18:59:44
EMP064,484,2.37,249.62,2025-11-07 18:59:52
EMP099,113,0.55,8.45,2025-11-07 19:00:08
EMP032,139,0.68,25.35,2025-11-07 19:00:22
EMP069,117,0.57,11.05,2025-11-07 19:00:24
EMP020,138,0.67,24.7,2025-11-07 19:01:14
EMP033,143,0.7,27.95,2025-11-07 19:01:37
EMP050,146,0.71,29.9,2025-11-07 19:02:04
EMP010,106,0.52,3.9,2025-11-07 19:02:19
EMP020,109,0.53,5.85,2025-11-07 19:02:26
EMP040,100,0.49,0.0,2025-11-07 19:03:10
EMP002,143,0.7,27.95,2025-11-07 19:03:22
EMP026,111,0.54,7.15,2025-11-07 19:03:26
EMP017,107,0.52,4.55,2025-11-07 19:04:32
EMP046,107,0.52,4.55,2025-11-07 19:04:39
EMP066,129,0.63,18.85,2025-11-07 19:05:41
EMP003,125,0.61,16.25,2025-11-07 19:06:05
EMP013,139,0.68,25.35,2025-11-07 19:06:58
EMP013,196,0.96,62.41,2025-11-07 19:07:02
EMP028,104,0.51,2.6,2025-11-07 19:07:28
EMP018,112,0.55,7.8,2025-11-07 19:07:39
EMP027,170,0.83,45.5,2025-11-07 19:08:48
EMP085,137,0.67,24.05,2025-11-07 19:09:12
EMP065,135,0.66,22.75,2025-11-07 19:09:13
EMP013,122,0.6,14.3,2025-11-07 19:10:20
EMP021,107,0.52,4.55,2025-11-07 19:11:21
EMP044,121,0.59,13.65,2025-11-07 19:12:14
EMP049,103,0.5,1.95,2025-11-07 19:12:21
EMP020,142,0.69,27.3,2025-11-07 19:12:43
EMP077,120,0.59,13.0,2025-11-07 19:12:57
EMP013,135,0.66,22.75,2025-11-07 19:13:14
EMP030,129,0.63,18.85,2025-11-07 19:13:41
EMP082,110,0.54,6.5,2025-11-07 19:14:33
EMP039,127,0.62,17.55,2025-11-07 19:14:41
EMP015,375,1.83,178.76,2025-11-07 19:15:15
EMP026,143,0.7,27.95,2025-11-07 19:15:31
EMP064,113,0.55,8.45,2025-11-07 19:15:39
EMP078,176,0.86,49.4,2025-11-07 19:16:14
EMP040,137,0.67,24.05,2025-11-07 19:17:04
EMP001,204,1.0,67.61,2025-11-07 19:17:43
EMP048,125,0.61,16.25,2025-11-07 19:17:47
EMP075,396,1.94,192.42,2025-11-07 19:17:51
EMP005,187,0.91,56.55,2025-11-07 19:18:40
EMP035,114,0.56,9.1,2025-11-07 19:18:42
EMP069,144,0.7,28.6,2025-11-07 19:20:32
EMP057,132,0.65,20.8,2025-11-07 19:20:49
EMP025,136,0.66,23.4,2025-11-07 19:21:01
EMP026,136,0.66,23.4,2025-11-07 19:21:02
EMP055,133,0.65,21.45,2025-11-07 19:21:24
EMP060,131,0.64,20.15,2025-11-07 19:22:03
EMP079,123,0.6,14.95,2025-11-07 19:24:11
EMP095,120,0.59,13.0,2025-11-07 19:24:23
EMP008,110,0.54,6.5,2025-11-07 19:24:48
EMP091,145,0.71,29.25,2025-11-07 19:25:12
EMP086,124,0.61,15.6,2025-11-07 19:25:48
EMP066,133,0.65,21.45,2025-11-07 19:27:20
EMP023,138,0.67,24.7,2025-11-07 19:27:37
EMP077,118,0.58,11.7,2025-11-07 19:27:51
EMP046,232,1.13,85.81,2025-11-07 19:28:31
EMP048,121,0.59,13.65,2025-11-07 19:30:17
EMP075,103,0.5,1.95,2025-11-07 19:31:01
EMP024,115,0.56,9.75,2025-11-07 19:31:09
EMP064,145,0.71,29.25,2025-11-07 19:31:11
EMP044,176,0.86,49.4,2025-11-07 19:32:14
EMP013,143,0.7,27.95,2025-11-07 19:33:05
EMP049,146,0.71,29.9,2025-11-07 19:33:12
EMP061,130,0.64,19.5,2025-11-07 19:33:38
EMP028,110,0.54,6.5,2025-11-07 19:35:24
EMP049,140,0.68,26.0,2025-11-07 19:36:50
EMP083,123,0.6,14.95,2025-11-07 19:37:00
EMP065,143,0.7,27.95,2025-11-07 19:37:06
EMP068,133,0.65,21.45,2025-11-07 19:37:20
EMP055,128,0.63,18.2,2025-11-07 19:39:05
EMP095,103,0.5,1.95,2025-11-07 19:39:10
EMP060,109,0.53,5.85,2025-11-07 19:39:22
EMP060,103,0.5,1.95,2025-11-07 19:39:26
EMP095,114,0.56,9.1,2025-11-07 19:40:16
EMP096,252,1.23,98.81,2025-11-07 19:41:01
EMP084,100,0.49,0.0,2025-11-07 19:41:19
EMP051,130,0.64,19.5,2025-11-07 19:41:22
EMP062,129,0.63,18.85,2025-11-07 19:41:27
EMP001,114,0.56,9.1,2025-11-07 19:41:34
EMP026,111,0.54,7.15,2025-11-07 19:41:47
